Date;Open;High;Low;Close;Adj Close;Volume
19/03/1981;114397;114397;113839;113839;88091;37811200
20/03/1981;114955;116071;114955;114955;88955;14604800
23/03/1981;119420;120536;119420;119420;92410;22019200
24/03/1981;119420;119420;118862;118862;91978;28156800
25/03/1981;117746;117746;116629;116629;90250;7056000
26/03/1981;114955;114955;114397;114397;88523;12275200
27/03/1981;111049;111049;110491;110491;85501;12252800
30/03/1981;110491;111607;110491;110491;85501;9900800
31/03/1981;110491;110491;109375;109375;84637;15993600
01/04/1981;108817;108817;108259;108259;83773;34070400
02/04/1981;117746;118304;117746;117746;91115;31404800
03/04/1981;118304;118862;118304;118304;91546;16486400
06/04/1981;116629;116629;116071;116071;89818;22803200
07/04/1981;115513;115513;114955;114955;88955;10684800
08/04/1981;120536;121652;120536;120536;93274;21952000
09/04/1981;122768;123326;122768;122768;95001;12499200
10/04/1981;124442;125000;124442;124442;96296;33465600
13/04/1981;124442;125000;124442;124442;96296;16060800
14/04/1981;124442;125000;124442;124442;96296;6652800
15/04/1981;118862;118862;118304;118304;91546;34048000
16/04/1981;112165;112165;111607;111607;86364;23878400
20/04/1981;114955;115513;114955;114955;88955;35347200
21/04/1981;122768;123326;122768;122768;95001;28537600
22/04/1981;127232;127790;127232;127232;98455;18995200
23/04/1981;130580;131138;130580;130580;101046;58016000
24/04/1981;130580;130580;129464;129464;100182;35056000
27/04/1981;128906;128906;128348;128348;99319;38528000
28/04/1981;126674;126674;126116;126116;97591;32188800
29/04/1981;125000;125000;124442;124442;96296;13641600
30/04/1981;126674;127790;126674;126674;98023;12611200
01/05/1981;126674;127790;126674;126674;98023;16553600
04/05/1981;126674;126674;126116;126116;97591;14448000
05/05/1981;126116;126116;125558;125558;97160;17539200
06/05/1981;122768;122768;122210;122210;94569;18950400
07/05/1981;123884;124442;123884;123884;95864;9363200
08/05/1981;125000;125558;125000;125000;96728;7907200
11/05/1981;122768;122768;122210;122210;94569;11939200
12/05/1981;122210;123884;122210;122210;94569;4256000
13/05/1981;122210;123326;121652;121652;94137;4905600
14/05/1981;121094;121094;119978;119978;92842;4928000
15/05/1981;122768;124442;122768;122768;95001;4905600
18/05/1981;125000;126116;125000;125000;96728;4166400
19/05/1981;123326;123326;122768;122768;95001;25424000
20/05/1981;126674;127790;126674;126674;98023;13283200
21/05/1981;133929;134487;133929;133929;103637;32211200
22/05/1981;140067;141183;140067;140067;108387;31427200
26/05/1981;140067;140067;139509;139509;107955;85344000
27/05/1981;147321;147879;147321;147321;114000;149497600
28/05/1981;147321;147879;147321;147321;114000;73987200
29/05/1981;147879;148438;147879;147879;114432;59382400
01/06/1981;147879;148438;147879;147879;114432;51251200
02/06/1981;141183;141183;140625;140625;108819;40432000
03/06/1981;140625;141741;140625;140625;108819;39446400
04/06/1981;143415;143973;143415;143415;110978;56067200
05/06/1981;141741;141741;141183;141183;109251;57680000
08/06/1981;136719;136719;136161;136161;105365;93497600
09/06/1981;138951;139509;138951;138951;107524;119593600
10/06/1981;140625;142299;140625;140625;108819;25222400
11/06/1981;146763;147321;146763;146763;113569;38976000
12/06/1981;145647;145647;145089;145089;112273;25804800
15/06/1981;145089;145089;144531;144531;111841;143763200
16/06/1981;142299;142299;141741;141741;109682;37251200
17/06/1981;140067;140067;139509;139509;107955;27574400
18/06/1981;139509;140067;138951;138951;107524;23049600
19/06/1981;135603;135603;135045;135045;104501;27507200
22/06/1981;130580;130580;130022;130022;100614;10841600
23/06/1981;132254;133371;132254;132254;102341;15030400
24/06/1981;130022;130022;128906;128906;99750;23027200
25/06/1981;131696;132254;131696;131696;101909;24259200
26/06/1981;131138;131138;130022;130022;100614;23788800
29/06/1981;126674;126674;125558;125558;97160;10595200
30/06/1981;116629;116629;116071;116071;89818;35907200
01/07/1981;115513;115513;114955;114955;88955;170464000
02/07/1981;114955;115513;114955;114955;88955;30284800
06/07/1981;112165;112165;111049;111049;85932;16531200
07/07/1981;112165;113281;112165;112165;86796;15836800
08/07/1981;116629;117188;116629;116629;90250;16620800
09/07/1981;108259;108259;107701;107701;83342;32883200
10/07/1981;99888;99888;99330;99330;76864;55171200
13/07/1981;101563;102121;101563;101563;78592;45740800
14/07/1981;106027;107143;106027;106027;82046;19779200
15/07/1981;108817;109375;108817;108817;84205;10953600
16/07/1981;111607;112723;111607;111607;86364;15232000
17/07/1981;115513;116071;115513;115513;89387;19824000
20/07/1981;108259;108259;107701;107701;83342;23654400
21/07/1981;107701;107701;107143;107143;82910;31942400
22/07/1981;102121;102121;101004;101004;78159;22668800
23/07/1981;103795;104353;103795;103795;80319;34451200
24/07/1981;107143;107701;107143;107143;82910;28851200
27/07/1981;111607;112165;111607;111607;86364;17337600
28/07/1981;108259;108259;107701;107701;83342;22848000
29/07/1981;106585;106585;106027;106027;82046;15500800
30/07/1981;109933;111049;109933;109933;85069;9900800
31/07/1981;111607;112165;111607;111607;86364;10953600
03/08/1981;111607;111607;110491;110491;85501;12432000
04/08/1981;112165;112723;112165;112165;86796;31673600
05/08/1981;115513;116071;115513;115513;89387;17494400
06/08/1981;113281;113281;112723;112723;87228;10528000
07/08/1981;112723;113281;112723;112723;87228;9206400
10/08/1981;112723;112723;112723;112723;87228;0
11/08/1981;110491;110491;109375;109375;84637;71456000
12/08/1981;107701;107701;107143;107143;82910;26275200
13/08/1981;104353;104353;103795;103795;80319;27484800
14/08/1981;103237;103237;102121;102121;79024;24192000
17/08/1981;99888;99888;98772;98772;76432;18905600
18/08/1981;97656;97656;96540;96540;74705;17001600
19/08/1981;96540;96540;95424;95424;73841;20675200
20/08/1981;96540;97098;96540;96540;74705;17113600
21/08/1981;90960;90960;89844;89844;69523;41910400
24/08/1981;84821;84821;84263;84263;65205;23072000
25/08/1981;86496;87054;86496;86496;66933;40700800
26/08/1981;85379;85379;84821;84821;65636;33600000
27/08/1981;85379;85938;85379;85379;66068;25916800
28/08/1981;89844;90402;89844;89844;69523;38035200
31/08/1981;89844;90402;89844;89844;69523;40947200
01/09/1981;95424;95982;95424;95424;73841;37027200
02/09/1981;97098;97656;97098;97098;75137;19376000
03/09/1981;93192;93192;92076;92076;71251;37475200
04/09/1981;91518;91518;90960;90960;70387;15254400
08/09/1981;88728;88728;88170;88170;68228;25446400
09/09/1981;88170;88728;88170;88170;68228;30531200
10/09/1981;88728;89286;88728;88728;68660;34809600
11/09/1981;88170;88170;87612;87612;67796;17539200
14/09/1981;85379;85379;84821;84821;65636;27686400
15/09/1981;83147;83147;82589;82589;63909;19510400
16/09/1981;81473;81473;80915;80915;62614;19353600
17/09/1981;79241;79241;78683;78683;60887;19376000
18/09/1981;79241;79799;79241;79241;61319;26320000
21/09/1981;79799;80357;79799;79799;61750;49033600
22/09/1981;75893;75893;75335;75335;58296;47420800
23/09/1981;74777;74777;73661;73661;57001;28201600
24/09/1981;73661;73661;73103;73103;56569;18300800
25/09/1981;64732;64732;63616;63616;49228;34608000
28/09/1981;64174;64732;64174;64174;49659;91728000
29/09/1981;67522;68080;67522;67522;52250;94684800
30/09/1981;68080;68638;68080;68080;52682;49996800
01/10/1981;68080;68638;68080;68080;52682;61129600
02/10/1981;73661;74219;73661;73661;57001;45046400
05/10/1981;75893;77009;75893;75893;58728;43097600
06/10/1981;75893;75893;75335;75335;58296;28358400
07/10/1981;79799;80915;79799;79799;61750;38841600
08/10/1981;82589;83147;82589;82589;63909;31091200
09/10/1981;83147;84263;83147;83147;64341;54521600
12/10/1981;85938;86496;85938;85938;66501;27350400
13/10/1981;85938;87054;85938;85938;66501;44195200
14/10/1981;81473;81473;80915;80915;62614;30979200
15/10/1981;82589;83147;82589;82589;63909;29433600
16/10/1981;82031;82031;81473;81473;63046;36467200
19/10/1981;83147;83705;83147;83147;64341;20585600
20/10/1981;87612;88170;87612;87612;67796;35728000
21/10/1981;87612;88170;87612;87612;67796;76899200
22/10/1981;87612;87612;87054;87054;67364;32278400
23/10/1981;85379;85379;84821;84821;65636;27910400
26/10/1981;84821;85379;84821;84821;65636;27283200
27/10/1981;86496;87612;86496;86496;66933;85590400
28/10/1981;89286;89844;89286;89286;69092;44172800
29/10/1981;88728;88728;88170;88170;68228;30486400
30/10/1981;89286;89844;89286;89286;69092;52729600
02/11/1981;89286;89844;89286;89286;69092;36915200
03/11/1981;88728;88728;88170;88170;68228;28380800
04/11/1981;86496;86496;85938;85938;66501;23811200
05/11/1981;80357;80357;79799;79799;61750;23363200
06/11/1981;80357;80915;80357;80357;62182;24595200
09/11/1981;81473;82031;81473;81473;63046;20384000
10/11/1981;82031;82589;82031;82031;63478;16755200
11/11/1981;84263;84821;84263;84263;65205;27440000
12/11/1981;87054;87612;87054;87054;67364;39916800
13/11/1981;81473;81473;80915;80915;62614;21011200
16/11/1981;80357;80357;79799;79799;61750;22556800
17/11/1981;81473;82031;81473;81473;63046;35414400
18/11/1981;84263;84821;84263;84263;65205;29142400
19/11/1981;84263;84821;84263;84263;65205;40006400
20/11/1981;84821;85379;84821;84821;65636;38102400
23/11/1981;82031;82031;80915;80915;62614;22960000
24/11/1981;80915;80915;80357;80357;62182;22153600
25/11/1981;82031;82589;82031;82031;63478;52550400
27/11/1981;84263;84821;84263;84263;65205;37251200
30/11/1981;83705;83705;83147;83147;64341;23968000
01/12/1981;83147;83705;83147;83147;64341;23385600
02/12/1981;83705;84263;83705;83705;64773;37564800
03/12/1981;83147;83147;82589;82589;63909;20428800
04/12/1981;84821;85379;84821;84821;65636;137155200
07/12/1981;85379;85938;85379;85379;66068;59292800
08/12/1981;84821;84821;83705;83705;64773;50624000
09/12/1981;84263;84821;84263;84263;65205;34272000
10/12/1981;84263;84821;84263;84263;65205;37408000
11/12/1981;84263;84821;83705;83705;64773;76092800
14/12/1981;82031;82031;80915;80915;62614;25244800
15/12/1981;83147;83705;83147;83147;64341;31315200
16/12/1981;87054;87612;87054;87054;67364;65452800
17/12/1981;94308;94866;94308;94308;72978;51452800
18/12/1981;102121;102679;102121;102121;79024;71724800
21/12/1981;98214;98214;97656;97656;75568;56403200
22/12/1981;99330;99888;99330;99330;76864;53827200
23/12/1981;97656;97656;97098;97098;75137;28896000
24/12/1981;97656;98214;97656;97656;75568;28918400
28/12/1981;94308;94308;93192;93192;72114;36579200
29/12/1981;94866;95982;94866;94866;73410;24236800
30/12/1981;98772;99330;98772;98772;76432;32188800
31/12/1981;98772;99330;98772;98772;76432;54656000
04/01/1982;98772;98772;98214;98214;76000;71254400
05/01/1982;94308;94308;93192;93192;72114;35840000
06/01/1982;92634;92634;92076;92076;71251;66080000
07/01/1982;85938;85938;84821;84821;65636;70044800
08/01/1982;88728;89286;88728;88728;68660;56604800
11/01/1982;83705;83705;83147;83147;64341;33331200
12/01/1982;80915;80915;80357;80357;62182;59920000
13/01/1982;80357;80357;79799;79799;61750;41753600
14/01/1982;83705;84263;83705;83705;64773;25715200
15/01/1982;89286;90402;89286;89286;69092;46704000
18/01/1982;90960;92076;90960;90960;70387;28000000
19/01/1982;89844;89844;88728;88728;68660;55507200
20/01/1982;90402;90960;90402;90402;69955;25827200
21/01/1982;92076;92634;92076;92076;71251;33331200
22/01/1982;92634;93192;92634;92634;71682;24259200
25/01/1982;90402;90402;89844;89844;69523;44710400
26/01/1982;87612;87612;86496;86496;66933;21212800
27/01/1982;87054;88170;87054;87054;67364;31360000
28/01/1982;89844;90402;89844;89844;69523;39603200
29/01/1982;90960;91518;90960;90960;70387;53155200
01/02/1982;90960;90960;89844;89844;69523;38528000
02/02/1982;90402;91518;90402;90402;69955;54275200
03/02/1982;90402;90960;90402;90402;69955;31472000
04/02/1982;88728;88728;88170;88170;68228;22041600
05/02/1982;88170;88728;88170;88170;68228;40297600
08/02/1982;83147;83147;82589;82589;63909;31696000
09/02/1982;82589;83147;82589;82589;63909;57904000
10/02/1982;83705;84263;83705;83705;64773;38796800
11/02/1982;83147;83147;82589;82589;63909;24528000
12/02/1982;83705;84263;83705;83705;64773;19644800
16/02/1982;82589;82589;82031;82031;63478;34316800
17/02/1982;83147;83705;83147;83147;64341;25580800
18/02/1982;84263;84821;84263;84263;65205;28380800
19/02/1982;84263;84263;83705;83705;64773;13596800
22/02/1982;83147;83147;82589;82589;63909;26633600
23/02/1982;82031;82031;81473;81473;63046;34540800
24/02/1982;82031;82589;82031;82031;63478;37945600
25/02/1982;82031;82031;81473;81473;63046;30800000
26/02/1982;81473;82031;81473;81473;63046;17427200
01/03/1982;82031;82589;82031;82031;63478;35302400
02/03/1982;82031;82589;82031;82031;63478;34809600
03/03/1982;82031;82589;82031;82031;63478;23654400
04/03/1982;80915;80915;80357;80357;62182;38371200
05/03/1982;74777;74777;74219;74219;57432;45315200
08/03/1982;73661;73661;73103;73103;56569;35145600
09/03/1982;73661;74219;73661;73661;57001;52505600
10/03/1982;73103;73103;72545;72545;56137;86934400
11/03/1982;72545;73661;72545;72545;56137;22579200
12/03/1982;68638;68638;68080;68080;52682;46547200
15/03/1982;68080;68080;67522;67522;52250;51363200
16/03/1982;66964;66964;66406;66406;51387;47152000
17/03/1982;63616;63616;63058;63058;48796;50489600
18/03/1982;68080;68638;68080;68080;52682;56336000
19/03/1982;74219;74777;74219;74219;57432;65811200
22/03/1982;79799;80357;79799;79799;61750;69193600
23/03/1982;79241;79241;78683;78683;60887;55955200
24/03/1982;74777;74777;74219;74219;57432;51609600
25/03/1982;74219;74219;73661;73661;57001;84112000
26/03/1982;73103;73103;72545;72545;56137;50780800
29/03/1982;74219;74777;74219;74219;57432;67603200
30/03/1982;75335;75893;75335;75335;58296;77952000
31/03/1982;75335;75893;75335;75335;58296;50153600
01/04/1982;79241;79799;79241;79241;61319;59136000
02/04/1982;79241;79799;79241;79241;61319;84806400
05/04/1982;79241;79799;79241;79241;61319;86643200
06/04/1982;79241;79241;78683;78683;60887;71590400
07/04/1982;78125;78125;77567;77567;60023;29097600
08/04/1982;78125;78683;78125;78125;60455;23990400
12/04/1982;78125;78683;77567;77567;60023;44307200
13/04/1982;71987;71987;71429;71429;55273;85299200
14/04/1982;71987;72545;71987;71987;55705;113590400
15/04/1982;73103;73661;73103;73103;56569;164281600
16/04/1982;75335;75893;75335;75335;58296;104048000
19/04/1982;74777;74777;73661;73661;57001;41283200
20/04/1982;70871;70871;70313;70313;54410;80550400
21/04/1982;70313;70313;69754;69754;53977;73024000
22/04/1982;69196;69196;68638;68638;53114;52595200
23/04/1982;68638;69196;68638;68638;53114;48294400
26/04/1982;70313;70871;70313;70313;54410;57926400
27/04/1982;68638;68638;68080;68080;52682;70268800
28/04/1982;65848;65848;65290;65290;50523;99232000
29/04/1982;65290;65848;65290;65290;50523;82230400
30/04/1982;65848;66406;65848;65848;50955;277401600
03/05/1982;68080;68638;68080;68080;52682;82700800
04/05/1982;70313;70871;70313;70313;54410;73987200
05/05/1982;70313;70313;69196;69196;53545;53939200
06/05/1982;71429;71987;71429;71429;55273;75465600
07/05/1982;72545;73103;72545;72545;56137;84716800
10/05/1982;71987;71987;71429;71429;55273;31606400
11/05/1982;69754;69754;69196;69196;53545;103017600
12/05/1982;68080;68080;67522;67522;52250;71008000
13/05/1982;68080;68638;68080;68080;52682;54454400
14/05/1982;66406;66406;65290;65290;50523;95737600
17/05/1982;64732;64732;64174;64174;49659;76204800
18/05/1982;63616;63616;63058;63058;48796;122035200
19/05/1982;63058;63058;62500;62500;48364;75286400
20/05/1982;63058;63616;63058;63058;48796;27619200
21/05/1982;63616;64174;63616;63616;49228;38841600
24/05/1982;64174;64732;64174;64174;49659;31987200
25/05/1982;64174;64732;64174;64174;49659;51564800
26/05/1982;64174;64174;63616;63616;49228;43276800
27/05/1982;63058;63058;62500;62500;48364;31248000
28/05/1982;62500;63058;62500;62500;48364;19196800
01/06/1982;61942;61942;61384;61384;47500;47600000
02/06/1982;62500;63058;62500;62500;48364;32905600
03/06/1982;61384;61384;60268;60268;46637;39760000
04/06/1982;59152;59152;58594;58594;45341;37676800
07/06/1982;58594;59152;58594;58594;45341;37161600
08/06/1982;58594;58594;58036;58036;44910;31404800
09/06/1982;57478;57478;56920;56920;44046;33846400
10/06/1982;57478;58036;57478;57478;44478;34406400
11/06/1982;59710;60268;59710;59710;46205;54633600
14/06/1982;59710;60268;59710;59710;46205;29993600
15/06/1982;59710;60268;59710;59710;46205;35212800
16/06/1982;59710;60268;59710;59710;46205;41731200
17/06/1982;59152;59152;58594;58594;45341;29164800
18/06/1982;58594;58594;57478;57478;44478;19868800
21/06/1982;57478;58036;57478;57478;44478;28537600
22/06/1982;59710;60826;59710;59710;46205;17561600
23/06/1982;61384;62500;61384;61384;47500;52752000
24/06/1982;61384;61942;61384;61384;47500;44150400
25/06/1982;59710;59710;59152;59152;45773;26678400
28/06/1982;59152;59152;58594;58594;45341;25155200
29/06/1982;57478;57478;56920;56920;44046;35817600
30/06/1982;56920;57478;56920;56920;44046;67625600
01/07/1982;56920;56920;56362;56362;43614;55731200
02/07/1982;54129;54129;53571;53571;41454;58105600
06/07/1982;51897;51897;51339;51339;39727;87696000
07/07/1982;51339;51897;51339;51339;39727;30374400
08/07/1982;49665;49665;49107;49107;38000;164326400
09/07/1982;50781;51339;50781;50781;39296;128419200
12/07/1982;51897;52455;51897;51897;40159;63392000
13/07/1982;55246;55804;55246;55246;42751;114374400
14/07/1982;55804;56920;55804;55804;43182;71120000
15/07/1982;56920;57478;56920;56920;44046;65788800
16/07/1982;59152;59710;59152;59152;45773;77011200
19/07/1982;59710;60268;59710;59710;46205;83776000
20/07/1982;63616;64174;63616;63616;49228;49705600
21/07/1982;63616;64174;63616;63616;49228;71702400
22/07/1982;64174;64732;64174;64174;49659;35212800
23/07/1982;63616;63616;63058;63058;48796;18300800
26/07/1982;60826;60826;60268;60268;46637;56851200
27/07/1982;60268;60826;60268;60268;46637;32323200
28/07/1982;58036;58036;57478;57478;44478;53513600
29/07/1982;59710;60268;59710;59710;46205;61868800
30/07/1982;60268;60826;60268;60268;46637;38617600
02/08/1982;61942;62500;61942;61942;47932;94393600
03/08/1982;58594;58594;58036;58036;44910;89868800
04/08/1982;58036;58036;57478;57478;44478;83865600
05/08/1982;55804;55804;55246;55246;42751;69753600
06/08/1982;55246;55246;54688;54688;42319;96835200
09/08/1982;55246;55804;55246;55246;42751;56112000
10/08/1982;58594;59152;58594;58594;45341;112246400
11/08/1982;59152;59710;59152;59152;45773;69888000
12/08/1982;59152;59152;58594;58594;45341;30620800
13/08/1982;58594;59152;58594;58594;45341;25961600
16/08/1982;59710;60268;59710;59710;46205;38416000
17/08/1982;63616;64732;63616;63616;49228;47734400
18/08/1982;63616;64174;63616;63616;49228;125059200
19/08/1982;64174;64732;64174;64174;49659;47622400
20/08/1982;65848;66406;65848;65848;50955;54857600
23/08/1982;68638;69196;68638;68638;53114;69686400
24/08/1982;71987;72545;71987;71987;55705;155769600
25/08/1982;77009;77567;77009;77009;59591;357078400
26/08/1982;79241;79799;79241;79241;61319;210582400
27/08/1982;75893;75893;75335;75335;58296;98649600
30/08/1982;76451;77009;76451;76451;59160;80438400
31/08/1982;80357;80915;80357;80357;62182;140560000
01/09/1982;78683;78683;78125;78125;60455;82566400
02/09/1982;81473;82031;81473;81473;63046;75420800
03/09/1982;82031;82589;82031;82031;63478;104540800
07/09/1982;78125;78125;77567;77567;60023;81379200
08/09/1982;80357;80915;80357;80357;62182;72329600
09/09/1982;79241;79241;78683;78683;60887;63593600
10/09/1982;80915;81473;80915;80915;62614;56067200
13/09/1982;81473;82031;81473;81473;63046;58889600
14/09/1982;84263;84821;84263;84263;65205;101494400
15/09/1982;84263;84263;83705;83705;64773;71747200
16/09/1982;82031;82031;80915;80915;62614;80371200
17/09/1982;79799;79799;79241;79241;61319;54051200
20/09/1982;79799;80357;79799;79799;61750;39132800
21/09/1982;81473;82031;81473;81473;63046;36668800
22/09/1982;83705;84263;83705;83705;64773;103376000
23/09/1982;83705;84263;83705;83705;64773;139820800
24/09/1982;81473;81473;80915;80915;62614;178192000
27/09/1982;80915;82031;80915;80915;62614;38147200
28/09/1982;82031;83147;82031;82031;63478;85523200
29/09/1982;82031;82589;82031;82031;63478;65564800
30/09/1982;82031;82031;81473;81473;63046;74681600
01/10/1982;82589;83705;82589;82589;63909;46256000
04/10/1982;82589;84263;80357;83705;64773;69328000
05/10/1982;83705;85938;83705;84263;65205;80236800
06/10/1982;84263;90402;84263;90402;69955;173532800
07/10/1982;90960;98214;90960;97656;75568;311673600
08/10/1982;97656;105469;97098;104911;81183;275542400
11/10/1982;104911;110491;104911;107143;82910;313734400
12/10/1982;107143;108817;102679;103795;80319;258944000
13/10/1982;103795;108259;102679;104911;81183;198844800
14/10/1982;104911;106585;103237;105469;81614;178662400
15/10/1982;104911;104911;101004;102679;79455;144614400
18/10/1982;102679;105469;102679;104911;81183;94348800
19/10/1982;104911;108259;104911;107143;82910;122841600
20/10/1982;107143;114397;106585;113281;87660;242099200
21/10/1982;113281;119420;111607;116071;89818;227516800
22/10/1982;116071;119420;115513;115513;89387;161683200
25/10/1982;115513;116071;108259;108817;84205;184934400
26/10/1982;108817;109933;103795;109375;84637;167753600
27/10/1982;109375;112723;109375;112165;86796;191161600
28/10/1982;112165;113281;110491;112165;86796;217683200
29/10/1982;112165;113281;110491;113281;87660;118115200
01/11/1982;113281;120536;112165;119420;92410;104361600
02/11/1982;120536;131696;120536;127790;98887;310844800
03/11/1982;127790;137277;127790;137277;106228;235132800
04/11/1982;137277;142299;136161;138393;107092;329078400
05/11/1982;137277;137277;132254;134487;104069;141500800
08/11/1982;134487;135603;128348;128906;99750;119190400
09/11/1982;128906;134487;128348;133371;103206;179782400
10/11/1982;133929;140625;133929;138393;107092;202787200
11/11/1982;138393;147321;136161;147321;114000;123155200
12/11/1982;147321;151786;144531;144531;111841;131107200
15/11/1982;144531;146205;139509;141183;109251;124588800
16/11/1982;141183;141741;133371;133929;103637;182022400
17/11/1982;133929;140625;133929;140067;108387;144144000
18/11/1982;140067;142299;139509;140067;108387;152678400
19/11/1982;140067;141183;137277;137835;106660;97305600
22/11/1982;137835;137835;125558;125558;97160;101248000
23/11/1982;127232;132813;127232;128906;99750;88502400
24/11/1982;128906;136161;128348;131696;101909;73740800
26/11/1982;131696;133371;126674;129464;100182;101987200
29/11/1982;129464;131138;125000;128906;99750;49952000
30/11/1982;128906;142857;128348;142299;110114;159196800
01/12/1982;142299;150670;142299;145089;112273;206841600
02/12/1982;145089;147321;142857;145089;112273;164729600
03/12/1982;143415;143415;140067;141741;109682;47577600
06/12/1982;141741;150670;140625;149554;115728;146585600
07/12/1982;149554;154576;146205;151228;117024;167283200
08/12/1982;151228;155692;147321;147879;114432;112313600
09/12/1982;145647;145647;138393;140625;108819;194656000
10/12/1982;138393;138393;128906;130580;101046;167484800
13/12/1982;129464;129464;127790;127790;98887;95379200
14/12/1982;127790;135603;125000;126674;98023;270054400
15/12/1982;126674;127232;123326;126116;97591;130793600
16/12/1982;126116;130580;125000;128348;99319;141164800
17/12/1982;128348;135603;127790;134487;104069;80729600
20/12/1982;134487;135045;132813;133929;103637;69776000
21/12/1982;133929;135045;131696;135045;104501;79945600
22/12/1982;135603;138951;135603;138951;107524;101225600
23/12/1982;138951;142857;137835;142857;110546;86979200
27/12/1982;142857;146763;141741;146205;113137;61868800
28/12/1982;146205;150670;143415;145089;112273;113366400
29/12/1982;145089;145647;138393;140067;108387;80707200
30/12/1982;140067;141741;132254;133929;103637;156867200
31/12/1982;133929;135603;133371;133371;103206;49660800
03/01/1983;133371;135045;126116;127232;98455;112828800
04/01/1983;127232;135045;125000;134487;104069;223708800
05/01/1983;134487;136161;132254;135045;104501;141545600
06/01/1983;135045;135603;129464;130022;100614;97798400
07/01/1983;130022;131696;122768;122768;95001;172054400
10/01/1983;122768;129464;121652;128348;99319;275340800
11/01/1983;128348;131696;128348;130022;100614;1388800
12/01/1983;131696;140625;131696;137277;106228;176982400
13/01/1983;137277;138393;135045;137277;106228;82275200
14/01/1983;137835;147321;137835;147321;114000;184643200
17/01/1983;147321;154576;146205;152344;117887;234864000
18/01/1983;152344;155692;145089;148996;115297;219788800
19/01/1983;148996;151786;148438;150112;116160;169657600
20/01/1983;150112;166853;150112;166853;129115;707840000
21/01/1983;166853;174107;165179;166853;129115;402595200
24/01/1983;166853;166853;154576;157366;121773;315414400
25/01/1983;157366;167411;156250;163504;126523;167036800
26/01/1983;165179;171875;165179;170201;131705;203212800
27/01/1983;170201;183036;169643;181920;140774;104316800
28/01/1983;181920;187500;180804;183036;141638;397734400
31/01/1983;183036;185826;179129;182478;141206;188003200
01/02/1983;182478;186384;179688;186384;144228;210963200
02/02/1983;186384;195313;183594;191406;148114;267052800
03/02/1983;191406;199777;189732;199219;154160;252537600
04/02/1983;199219;202567;195871;196429;152001;214345600
07/02/1983;196429;199219;185268;188616;145955;142912000
08/02/1983;188616;191406;184710;186942;144660;168112000
09/02/1983;186942;189732;181920;188616;145955;180812800
10/02/1983;188616;202009;188616;200893;155456;236723200
11/02/1983;202567;210938;202567;207589;160637;203548800
14/02/1983;207589;207589;201451;206473;159774;126179200
15/02/1983;206473;208147;200335;202567;156751;115180800
16/02/1983;202567;202567;197545;198661;153728;116569600
17/02/1983;198661;198661;190290;196429;152001;136169600
18/02/1983;196429;204799;194196;202567;156751;114889600
22/02/1983;203683;213170;203683;207589;160637;196784000
23/02/1983;207589;210379;205915;209263;161933;108035200
24/02/1983;210938;215960;210938;214844;166251;115494400
25/02/1983;214844;217076;207589;208705;161501;114688000
28/02/1983;208705;209263;203125;203683;157615;132294400
01/03/1983;203683;208147;203125;207031;160205;140268800
02/03/1983;207031;209821;206473;208705;161501;105952000
03/03/1983;208705;210938;201451;202009;156319;131532800
04/03/1983;202009;202567;193080;199219;154160;151804800
07/03/1983;199219;199777;189732;195313;151138;152678400
08/03/1983;194196;194196;186384;189174;146387;220640000
09/03/1983;189174;194754;185826;194754;150705;199337600
10/03/1983;194754;196987;190290;191964;148546;112604800
11/03/1983;191964;195313;184710;189174;146387;87763200
14/03/1983;188616;188616;180246;184710;142933;171875200
15/03/1983;184710;187500;179129;187500;145092;75062400
16/03/1983;187500;194196;186384;187500;145092;110969600
17/03/1983;187500;189174;186942;189174;146387;44150400
18/03/1983;189174;194196;188616;191964;148546;86128000
21/03/1983;191964;196987;190848;196429;152001;104025600
22/03/1983;196429;201451;196429;198661;153728;101001600
23/03/1983;198661;199219;188616;189174;146387;140761600
24/03/1983;189174;194754;188616;192522;148978;102457600
25/03/1983;192522;195871;191964;192522;148978;58060800
28/03/1983;191964;191964;186384;189732;146819;74569600
29/03/1983;190290;196987;190290;195313;151138;103734400
30/03/1983;195313;198103;195313;197545;152865;87808000
31/03/1983;197545;198661;188616;188616;145955;85142400
04/04/1983;188616;188616;179129;183594;142069;127388800
05/04/1983;183594;187500;180246;180246;139479;122102400
06/04/1983;180246;180804;176339;178571;138182;213987200
07/04/1983;178571;179688;175781;176897;136887;145510400
08/04/1983;176897;178013;172433;175781;136023;150259200
11/04/1983;175781;186942;172991;185826;143797;230473600
12/04/1983;185826;190290;185826;189732;146819;174048000
13/04/1983;189732;196987;189732;196429;152001;189772800
14/04/1983;196429;201451;194754;200893;155456;136371200
15/04/1983;200893;205915;200893;204241;158046;115001600
18/04/1983;205357;213728;205357;209821;162364;155568000
19/04/1983;209821;211496;206473;207589;160637;233878400
20/04/1983;207589;227679;207589;226004;174887;288332800
21/04/1983;228795;235491;228795;232143;179638;230048000
22/04/1983;232143;234375;226563;227679;176183;127187200
25/04/1983;227679;229353;215960;217076;167978;125708800
26/04/1983;217076;226004;216518;223214;172728;99433600
27/04/1983;223214;228237;218750;220982;171001;86038400
28/04/1983;220982;224330;218192;223214;172728;79408000
29/04/1983;223214;226563;220424;225446;174455;308313600
02/05/1983;225446;226563;215960;218750;169274;97081600
